Pyrious,5,4,Parbreaker,Round of 16,1,Ethan2098,Ridnell,Drummerocking,Morgan_Ladimore,5
Mc_kovon,5,4,JakTheMad,Round of 16,1,August Tournament 2013,,,,
Morgan_Ladimore,5,1,Carbonix11,Round of 16,1,,,,,
edmicester,5,4,_MaxiKing,Round of 16,1,,,,,
Assassins_kooper,5,3,SaberTTiger,Round of 16,1,,,,,
Ridnell,5,1,ForeverFearless,Round of 16,1,,,,,
Squatman99,5,3,addi2111,Round of 16,1,,,,,
Foofa,5,3,xbrokerchan,Round of 16,1,,,,,
Hirudegaruda,5,2,Preloa,Round of 16,1,,,,,
alfi3003,5,3,RinesThaix,Round of 16,1,,,,,
killeralex1,5,0,Drake12374,Round of 16,1,,,,,
Ethan2098,5,2,Taddio,Round of 16,1,,,,,
Carpy_,5,2,Siegessch,Round of 16,1,,,,,
Drummerocking,5,4,collectics,Round of 16,1,,,,,
Azur0n,5,4,RedSox133,Round of 16,1,,,,,
fight2build,5,1,masternoj,Round of 16,1,,,,,
Pyrious,5,0,Mc_kovon,Eighth Finals,2,,,,,
Ridnell,5,0,Assassins_kooper,Eighth Finals,2,,,,,
Squatman99,5,1,Foofa,Eighth Finals,2,,,,,
alfi3003,5,4,Hirudegaruda,Eighth Finals,2,,,,,
Ethan2098,5,1,killeralex1,Eighth Finals,2,,,,,
Drummerocking,5,1,Carpy_,Eighth Finals,2,,,,,
Azur0n,5,2,fight2build,Eighth Finals,2,,,,,
Morgan_Ladimore,5,4,Pyrious,Quarter Finals,3,,,,,
Ridnell,5,2,Squatman99,Quarter Finals,3,,,,,
Ethan2098,5,2,alfi3003,Quarter Finals,3,,,,,
Ridnell,5,2,Morgan_Ladimore,Semifinals,4,,,,,
Ethan2098,5,3,Drummerocking,Semifinals,4,,,,,
Ethan2098,5,4,Ridnell,Final,5,,,,,